county,make,month,model_year,vehicle_count
Clark,CHEVROLET,1,2018,14
Clark,CHEVROLET,1,2019,17
Clark,CHEVROLET,1,2020,32
Clark,CHEVROLET,2,2012,18
Clark,CHEVROLET,2,2013,43
Clark,CHEVROLET,2,2014,31
Clark,CHEVROLET,2,2015,7
Clark,CHEVROLET,2,2016,14
Clark,CHEVROLET,2,2017,64
Clark,CHEVROLET,2,2018,12
Clark,CHEVROLET,2,2019,4
Clark,CHEVROLET,2,2020,38
Clark,CHEVROLET,3,2012,35
Clark,CHEVROLET,3,2013,51
Clark,CHEVROLET,3,2014,41
Clark,CHEVROLET,3,2015,12
Clark,CHEVROLET,3,2016,14
Clark,CHEVROLET,3,2017,86
Clark,CHEVROLET,3,2018,33
Clark,CHEVROLET,3,2019,11
Clark,CHEVROLET,3,2020,14
Clark,CHEVROLET,3,2021,2
Clark,CHEVROLET,4,2011,1
Clark,CHEVROLET,4,2012,65
Clark,CHEVROLET,4,2013,46
Clark,CHEVROLET,4,2014,30
Clark,CHEVROLET,4,2015,19
Clark,CHEVROLET,4,2016,18
Clark,CHEVROLET,4,2017,75
Clark,CHEVROLET,4,2018,34
Clark,CHEVROLET,4,2019,10
Clark,CHEVROLET,4,2020,12
Clark,CHEVROLET,4,2021,6
Clark,CHEVROLET,5,2011,5
Clark,CHEVROLET,5,2012,40
Clark,CHEVROLET,5,2013,36
Clark,CHEVROLET,5,2014,48
Clark,CHEVROLET,5,2015,28
Clark,CHEVROLET,5,2016,14
Clark,CHEVROLET,5,2017,61
Clark,CHEVROLET,5,2018,26
Clark,CHEVROLET,5,2019,13
Clark,CHEVROLET,5,2020,4
Clark,CHEVROLET,5,2021,22
Clark,CHEVROLET,6,2011,2
Clark,CHEVROLET,6,2012,42
Clark,CHEVROLET,6,2013,24
Clark,CHEVROLET,6,2014,36
Clark,CHEVROLET,6,2015,13
Clark,CHEVROLET,6,2016,10
Clark,CHEVROLET,6,2017,47
Clark,CHEVROLET,6,2018,21
Clark,CHEVROLET,6,2019,8
Clark,CHEVROLET,6,2020,12
Clark,CHEVROLET,7,2012,25
Clark,CHEVROLET,7,2013,22
Clark,CHEVROLET,7,2014,43
Clark,CHEVROLET,7,2015,19
Clark,CHEVROLET,7,2016,14
Clark,CHEVROLET,7,2017,66
Clark,CHEVROLET,7,2018,9
Clark,CHEVROLET,7,2019,5
Clark,CHEVROLET,7,2020,4
Clark,CHEVROLET,8,2011,2
Clark,CHEVROLET,8,2012,47
Clark,CHEVROLET,8,2013,41
Clark,CHEVROLET,8,2014,32
Clark,CHEVROLET,8,2015,20
Clark,CHEVROLET,8,2016,5
Clark,CHEVROLET,8,2017,68
Clark,CHEVROLET,8,2018,7
Clark,CHEVROLET,8,2019,8
Clark,CHEVROLET,8,2020,2
Clark,CHEVROLET,9,2011,1
Clark,CHEVROLET,9,2012,51
Clark,CHEVROLET,9,2013,60
Clark,CHEVROLET,9,2014,31
Clark,CHEVROLET,9,2015,23
Clark,CHEVROLET,9,2016,15
Clark,CHEVROLET,9,2017,90
Clark,CHEVROLET,9,2018,9
Clark,CHEVROLET,9,2019,29
Clark,CHEVROLET,9,2020,14
Clark,CHEVROLET,10,2012,37
Clark,CHEVROLET,10,2013,69
Clark,CHEVROLET,10,2014,51
Clark,CHEVROLET,10,2015,33
Clark,CHEVROLET,10,2016,6
Clark,CHEVROLET,10,2017,72
Clark,CHEVROLET,10,2018,12
Clark,CHEVROLET,10,2019,20
Clark,CHEVROLET,10,2020,6
Clark,CHEVROLET,11,2011,3
Clark,CHEVROLET,11,2012,42
Clark,CHEVROLET,11,2013,54
Clark,CHEVROLET,11,2014,43
Clark,CHEVROLET,11,2015,25
Clark,CHEVROLET,11,2016,15
Clark,CHEVROLET,11,2017,58
Clark,CHEVROLET,11,2018,12
Clark,CHEVROLET,11,2019,10
Clark,CHEVROLET,11,2020,12
Clark,CHEVROLET,12,2011,1
Clark,CHEVROLET,12,2012,46
Clark,CHEVROLET,12,2013,51
Clark,CHEVROLET,12,2014,33
Clark,CHEVROLET,12,2015,20
Clark,CHEVROLET,12,2016,21
Clark,CHEVROLET,12,2017,109
Clark,CHEVROLET,12,2018,22
Clark,CHEVROLET,12,2019,14
Clark,CHEVROLET,12,2020,20
Clark,CHRYSLER,1,2018,14
Clark,CHRYSLER,1,2019,3
Clark,CHRYSLER,1,2020,6
Clark,CHRYSLER,2,2018,11
Clark,CHRYSLER,2,2019,1
Clark,CHRYSLER,2,2020,5
Clark,CHRYSLER,2,2021,12
Clark,CHRYSLER,3,2018,9
Clark,CHRYSLER,3,2019,5
Clark,CHRYSLER,3,2020,2
Clark,CHRYSLER,3,2021,8
Clark,CHRYSLER,4,2018,18
Clark,CHRYSLER,4,2019,3
Clark,CHRYSLER,4,2021,10
Clark,CHRYSLER,5,2018,17
Clark,CHRYSLER,5,2021,2
Clark,CHRYSLER,6,2017,2
Clark,CHRYSLER,6,2018,10
Clark,CHRYSLER,6,2019,1
Clark,CHRYSLER,7,2017,2
Clark,CHRYSLER,7,2018,9
Clark,CHRYSLER,7,2019,1
Clark,CHRYSLER,8,2017,4
Clark,CHRYSLER,8,2018,7
Clark,CHRYSLER,8,2019,2
Clark,CHRYSLER,8,2020,2
Clark,CHRYSLER,9,2018,14
Clark,CHRYSLER,9,2019,3
Clark,CHRYSLER,10,2017,1
Clark,CHRYSLER,10,2018,6
Clark,CHRYSLER,10,2019,3
Clark,CHRYSLER,10,2020,10
Clark,CHRYSLER,11,2017,5
Clark,CHRYSLER,11,2018,6
Clark,CHRYSLER,11,2020,10
Clark,CHRYSLER,12,2017,2
Clark,CHRYSLER,12,2018,7
Clark,CHRYSLER,12,2019,1
Clark,CHRYSLER,12,2020,9
Clark,FIAT,1,2013,4
Clark,FIAT,1,2014,2
Clark,FIAT,1,2015,8
Clark,FIAT,1,2016,6
Clark,FIAT,2,2014,2
Clark,FIAT,2,2015,3
Clark,FIAT,2,2016,1
Clark,FIAT,2,2017,4
Clark,FIAT,3,2013,6
Clark,FIAT,3,2014,3
Clark,FIAT,3,2015,15
Clark,FIAT,3,2016,3
Clark,FIAT,3,2017,3
Clark,FIAT,4,2015,5
Clark,FIAT,4,2016,3
Clark,FIAT,4,2017,2
Clark,FIAT,5,2014,4
Clark,FIAT,5,2015,7
Clark,FIAT,5,2016,8
Clark,FIAT,5,2017,1
Clark,FIAT,6,2013,1
Clark,FIAT,6,2014,6
Clark,FIAT,6,2015,7
Clark,FIAT,6,2016,6
Clark,FIAT,6,2017,6
Clark,FIAT,7,2014,5
Clark,FIAT,7,2015,7
Clark,FIAT,7,2016,3
Clark,FIAT,7,2017,2
Clark,FIAT,8,2013,2
Clark,FIAT,8,2014,14
Clark,FIAT,8,2015,7
Clark,FIAT,8,2016,4
Clark,FIAT,8,2017,6
Clark,FIAT,9,2013,4
Clark,FIAT,9,2014,5
Clark,FIAT,9,2015,14
Clark,FIAT,9,2016,5
Clark,FIAT,9,2017,6
Clark,FIAT,10,2013,1
Clark,FIAT,10,2014,4
Clark,FIAT,10,2015,11
Clark,FIAT,10,2017,3
Clark,FIAT,11,2013,3
Clark,FIAT,11,2015,10
Clark,FIAT,11,2016,2
Clark,FIAT,12,2013,10
Clark,FIAT,12,2014,1
Clark,FIAT,12,2015,1
Clark,FIAT,12,2016,3
Clark,FIAT,12,2017,1
Clark,FISKER,1,2012,1
Clark,FISKER,2,2012,1
Clark,FISKER,4,2012,1
Clark,FISKER,5,2012,3
Clark,FISKER,6,2012,3
Clark,FISKER,7,2012,3
Clark,FISKER,8,2012,4
Clark,FISKER,10,2012,2
Clark,FORD,1,2013,37
Clark,FORD,1,2014,18
Clark,FORD,1,2015,44
Clark,FORD,1,2016,29
Clark,FORD,1,2017,17
Clark,FORD,1,2018,2
Clark,FORD,2,2012,2
Clark,FORD,2,2013,33
Clark,FORD,2,2014,16
Clark,FORD,2,2015,26
Clark,FORD,2,2016,16
Clark,FORD,2,2017,36
Clark,FORD,2,2018,2
Clark,FORD,2,2021,12
Clark,FORD,3,2012,2
Clark,FORD,3,2013,35
Clark,FORD,3,2014,17
Clark,FORD,3,2015,33
Clark,FORD,3,2016,31
Clark,FORD,3,2017,34
Clark,FORD,3,2018,2
Clark,FORD,3,2019,4
Clark,FORD,3,2020,2
Clark,FORD,3,2021,14
Clark,FORD,4,2013,34
Clark,FORD,4,2014,41
Clark,FORD,4,2015,35
Clark,FORD,4,2016,25
Clark,FORD,4,2017,34
Clark,FORD,4,2018,2
Clark,FORD,4,2019,3
Clark,FORD,4,2021,20
Clark,FORD,5,2013,37
Clark,FORD,5,2014,58
Clark,FORD,5,2015,28
Clark,FORD,5,2016,26
Clark,FORD,5,2017,34
Clark,FORD,5,2018,4
Clark,FORD,5,2019,8
Clark,FORD,5,2020,4
Clark,FORD,5,2021,16
Clark,FORD,6,2013,30
Clark,FORD,6,2014,38
Clark,FORD,6,2015,13
Clark,FORD,6,2016,20
Clark,FORD,6,2017,16
Clark,FORD,6,2018,5
Clark,FORD,6,2019,4
Clark,FORD,7,2013,24
Clark,FORD,7,2014,46
Clark,FORD,7,2015,21
Clark,FORD,7,2016,11
Clark,FORD,7,2017,20
Clark,FORD,7,2018,4
Clark,FORD,7,2019,4
Clark,FORD,7,2020,2
Clark,FORD,8,2013,40
Clark,FORD,8,2014,36
Clark,FORD,8,2015,24
Clark,FORD,8,2016,36
Clark,FORD,8,2017,29
Clark,FORD,8,2018,5
Clark,FORD,8,2019,1
Clark,FORD,9,2013,53
Clark,FORD,9,2014,36
Clark,FORD,9,2015,13
Clark,FORD,9,2016,46
Clark,FORD,9,2017,32
Clark,FORD,9,2019,6
Clark,FORD,10,2013,61
Clark,FORD,10,2014,71
Clark,FORD,10,2015,13
Clark,FORD,10,2016,43
Clark,FORD,10,2017,25
Clark,FORD,10,2018,2
Clark,FORD,10,2019,5
Clark,FORD,10,2020,1
Clark,FORD,11,2013,34
Clark,FORD,11,2014,28
Clark,FORD,11,2015,21
Clark,FORD,11,2016,19
Clark,FORD,11,2017,18
Clark,FORD,11,2018,2
Clark,FORD,11,2019,6
Clark,FORD,11,2020,4
Clark,FORD,12,2013,40
Clark,FORD,12,2014,19
Clark,FORD,12,2015,27
Clark,FORD,12,2016,24
Clark,FORD,12,2017,26
Clark,FORD,12,2018,2
Clark,FORD,12,2019,2
Clark,HONDA,1,2018,12
Clark,HONDA,1,2021,2
Clark,HONDA,2,2018,27
Clark,HONDA,2,2019,3
Clark,HONDA,3,2018,29
Clark,HONDA,3,2021,2
Clark,HONDA,4,2018,26
Clark,HONDA,4,2021,2
Clark,HONDA,5,2018,25
Clark,HONDA,5,2020,7
Clark,HONDA,6,2018,11
Clark,HONDA,6,2020,2
Clark,HONDA,7,2014,2
Clark,HONDA,7,2018,13
Clark,HONDA,8,2018,10
Clark,HONDA,8,2020,4
Clark,HONDA,9,2018,6
Clark,HONDA,10,2018,12
Clark,HONDA,10,2020,4
Clark,HONDA,11,2018,7
Clark,HONDA,11,2021,2
Clark,HONDA,12,2018,18
Clark,HONDA,12,2021,2
Clark,HYUNDAI,1,2016,24
Clark,HYUNDAI,1,2020,12
Clark,HYUNDAI,2,2016,23
Clark,HYUNDAI,2,2018,3
Clark,HYUNDAI,2,2019,2
Clark,HYUNDAI,3,2016,31
Clark,HYUNDAI,3,2018,3
Clark,HYUNDAI,3,2019,2
Clark,HYUNDAI,3,2020,11
Clark,HYUNDAI,3,2021,6
Clark,HYUNDAI,4,2016,23
Clark,HYUNDAI,4,2020,3
Clark,HYUNDAI,4,2021,10
Clark,HYUNDAI,5,2016,23
Clark,HYUNDAI,5,2019,2
Clark,HYUNDAI,5,2020,6
Clark,HYUNDAI,5,2021,8
Clark,HYUNDAI,6,2016,13
Clark,HYUNDAI,6,2020,2
Clark,HYUNDAI,7,2016,8
Clark,HYUNDAI,7,2019,2
Clark,HYUNDAI,8,2016,30
Clark,HYUNDAI,8,2019,8
Clark,HYUNDAI,8,2020,6
Clark,HYUNDAI,9,2016,20
Clark,HYUNDAI,9,2017,2
Clark,HYUNDAI,9,2019,5
Clark,HYUNDAI,9,2020,2
Clark,HYUNDAI,10,2016,38
Clark,HYUNDAI,10,2017,2
Clark,HYUNDAI,10,2019,8
Clark,HYUNDAI,11,2016,12
Clark,HYUNDAI,11,2019,10
Clark,HYUNDAI,12,2016,18
Clark,HYUNDAI,12,2019,4
Clark,HYUNDAI,12,2020,5
Clark,JAGUAR,1,2019,6
Clark,JAGUAR,3,2019,2
Clark,JAGUAR,6,2019,3
Clark,JAGUAR,8,2019,2
Clark,JAGUAR,9,2019,3
Clark,JAGUAR,10,2019,5
Clark,JAGUAR,11,2019,4
Clark,JAGUAR,12,2019,2
Clark,JEEP,5,2021,14
Clark,KIA,1,2016,2
Clark,KIA,1,2017,43
Clark,KIA,1,2018,12
Clark,KIA,1,2019,6
Clark,KIA,1,2020,12
Clark,KIA,2,2016,7
Clark,KIA,2,2017,39
Clark,KIA,2,2018,9
Clark,KIA,2,2019,17
Clark,KIA,2,2020,6
Clark,KIA,3,2016,7
Clark,KIA,3,2017,41
Clark,KIA,3,2018,8
Clark,KIA,3,2019,10
Clark,KIA,4,2017,61
Clark,KIA,4,2018,8
Clark,KIA,4,2019,15
Clark,KIA,4,2020,4
Clark,KIA,5,2016,4
Clark,KIA,5,2017,49
Clark,KIA,5,2018,11
Clark,KIA,5,2019,16
Clark,KIA,5,2020,5
Clark,KIA,6,2015,3
Clark,KIA,6,2016,13
Clark,KIA,6,2017,59
Clark,KIA,6,2018,1
Clark,KIA,6,2019,21
Clark,KIA,6,2020,2
Clark,KIA,7,2016,12
Clark,KIA,7,2017,35
Clark,KIA,7,2018,6
Clark,KIA,7,2019,9
Clark,KIA,7,2020,2
Clark,KIA,8,2016,24
Clark,KIA,8,2017,72
Clark,KIA,8,2018,9
Clark,KIA,8,2019,19
Clark,KIA,8,2020,2
Clark,KIA,9,2016,9
Clark,KIA,9,2017,40
Clark,KIA,9,2018,7
Clark,KIA,9,2019,10
Clark,KIA,9,2020,6
Clark,KIA,10,2016,5
Clark,KIA,10,2017,68
Clark,KIA,10,2018,5
Clark,KIA,10,2019,11
Clark,KIA,10,2020,2
Clark,KIA,11,2016,6
Clark,KIA,11,2017,41
Clark,KIA,11,2018,2
Clark,KIA,11,2019,13
Clark,KIA,11,2020,2
Clark,KIA,12,2015,2
Clark,KIA,12,2016,5
Clark,KIA,12,2017,46
Clark,KIA,12,2018,7
Clark,KIA,12,2019,8
Clark,KIA,12,2020,4
Clark,LAND ROVER,5,2020,1
Clark,LAND ROVER,6,2020,2
Clark,LINCOLN,4,2020,4
Clark,LINCOLN,7,2020,2
Clark,LINCOLN,8,2020,2
Clark,LINCOLN,9,2020,2
Clark,MERCEDES-BENZ,1,2019,14
Clark,MERCEDES-BENZ,2,2016,2
Clark,MERCEDES-BENZ,2,2017,2
Clark,MERCEDES-BENZ,2,2018,6
Clark,MERCEDES-BENZ,2,2019,2
Clark,MERCEDES-BENZ,3,2014,3
Clark,MERCEDES-BENZ,3,2015,2
Clark,MERCEDES-BENZ,3,2019,3
Clark,MERCEDES-BENZ,4,2014,2
Clark,MERCEDES-BENZ,4,2015,2
Clark,MERCEDES-BENZ,4,2018,4
Clark,MERCEDES-BENZ,4,2019,3
Clark,MERCEDES-BENZ,5,2014,3
Clark,MERCEDES-BENZ,5,2018,4
Clark,MERCEDES-BENZ,5,2019,6
Clark,MERCEDES-BENZ,5,2020,1
Clark,MERCEDES-BENZ,6,2014,3
Clark,MERCEDES-BENZ,6,2016,2
Clark,MERCEDES-BENZ,6,2017,1
Clark,MERCEDES-BENZ,6,2019,6
Clark,MERCEDES-BENZ,7,2014,5
Clark,MERCEDES-BENZ,7,2016,2
Clark,MERCEDES-BENZ,7,2017,2
Clark,MERCEDES-BENZ,7,2018,2
Clark,MERCEDES-BENZ,7,2019,4
Clark,MERCEDES-BENZ,8,2014,3
Clark,MERCEDES-BENZ,8,2017,3
Clark,MERCEDES-BENZ,8,2019,5
Clark,MERCEDES-BENZ,8,2020,2
Clark,MERCEDES-BENZ,9,2014,3
Clark,MERCEDES-BENZ,9,2015,2
Clark,MERCEDES-BENZ,9,2016,4
Clark,MERCEDES-BENZ,9,2017,2
Clark,MERCEDES-BENZ,9,2019,2
Clark,MERCEDES-BENZ,10,2016,3
Clark,MERCEDES-BENZ,10,2018,2
Clark,MERCEDES-BENZ,10,2019,4
Clark,MERCEDES-BENZ,12,2015,2
Clark,MERCEDES-BENZ,12,2019,2
Clark,MINI,1,2019,1
Clark,MINI,1,2021,4
Clark,MINI,2,2018,2
Clark,MINI,2,2019,1
Clark,MINI,3,2019,4
Clark,MINI,3,2021,1
Clark,MINI,4,2019,1
Clark,MINI,4,2021,2
Clark,MINI,5,2021,6
Clark,MINI,6,2019,3
Clark,MINI,8,2018,1
Clark,MINI,9,2018,2
Clark,MINI,9,2019,1
Clark,MINI,9,2021,2
Clark,MINI,10,2019,2
Clark,MINI,10,2021,2
Clark,MINI,11,2021,4
Clark,MITSUBISHI,1,2012,3
Clark,MITSUBISHI,1,2018,13
Clark,MITSUBISHI,1,2020,2
Clark,MITSUBISHI,2,2012,5
Clark,MITSUBISHI,2,2018,6
Clark,MITSUBISHI,3,2012,15
Clark,MITSUBISHI,3,2018,7
Clark,MITSUBISHI,3,2019,4
Clark,MITSUBISHI,4,2018,8
Clark,MITSUBISHI,5,2014,2
Clark,MITSUBISHI,5,2018,8
Clark,MITSUBISHI,5,2020,2
Clark,MITSUBISHI,6,2012,3
Clark,MITSUBISHI,6,2014,1
Clark,MITSUBISHI,6,2018,1
Clark,MITSUBISHI,6,2020,2
Clark,MITSUBISHI,7,2012,8
Clark,MITSUBISHI,7,2014,2
Clark,MITSUBISHI,7,2018,3
Clark,MITSUBISHI,8,2012,4
Clark,MITSUBISHI,8,2014,6
Clark,MITSUBISHI,8,2018,12
Clark,MITSUBISHI,9,2012,7
Clark,MITSUBISHI,9,2014,3
Clark,MITSUBISHI,9,2018,6
Clark,MITSUBISHI,9,2019,6
Clark,MITSUBISHI,10,2012,5
Clark,MITSUBISHI,10,2017,4
Clark,MITSUBISHI,10,2018,8
Clark,MITSUBISHI,10,2019,3
Clark,MITSUBISHI,10,2020,2
Clark,MITSUBISHI,11,2012,1
Clark,MITSUBISHI,11,2017,2
Clark,MITSUBISHI,11,2018,2
Clark,MITSUBISHI,11,2019,8
Clark,MITSUBISHI,12,2012,2
Clark,MITSUBISHI,12,2018,9
Clark,MITSUBISHI,12,2019,4
Clark,NISSAN,1,2011,30
Clark,NISSAN,1,2012,73
Clark,NISSAN,1,2013,169
Clark,NISSAN,1,2014,14
Clark,NISSAN,1,2015,89
Clark,NISSAN,1,2016,50
Clark,NISSAN,1,2017,9
Clark,NISSAN,1,2018,11
Clark,NISSAN,1,2019,12
Clark,NISSAN,1,2020,6
Clark,NISSAN,2,2011,14
Clark,NISSAN,2,2012,62
Clark,NISSAN,2,2013,102
Clark,NISSAN,2,2014,18
Clark,NISSAN,2,2015,78
Clark,NISSAN,2,2016,43
Clark,NISSAN,2,2017,9
Clark,NISSAN,2,2018,17
Clark,NISSAN,2,2019,14
Clark,NISSAN,3,2011,50
Clark,NISSAN,3,2012,66
Clark,NISSAN,3,2013,164
Clark,NISSAN,3,2014,24
Clark,NISSAN,3,2015,70
Clark,NISSAN,3,2016,43
Clark,NISSAN,3,2017,24
Clark,NISSAN,3,2018,30
Clark,NISSAN,3,2019,18
Clark,NISSAN,3,2020,10
Clark,NISSAN,3,2021,8
Clark,NISSAN,4,2011,83
Clark,NISSAN,4,2012,78
Clark,NISSAN,4,2013,203
Clark,NISSAN,4,2014,35
Clark,NISSAN,4,2015,53
Clark,NISSAN,4,2016,27
Clark,NISSAN,4,2017,24
Clark,NISSAN,4,2018,33
Clark,NISSAN,4,2019,9
Clark,NISSAN,4,2020,6
Clark,NISSAN,4,2021,4
Clark,NISSAN,5,2011,72
Clark,NISSAN,5,2012,69
Clark,NISSAN,5,2013,177
Clark,NISSAN,5,2014,45
Clark,NISSAN,5,2015,42
Clark,NISSAN,5,2016,34
Clark,NISSAN,5,2017,17
Clark,NISSAN,5,2018,23
Clark,NISSAN,5,2019,15
Clark,NISSAN,5,2020,8
Clark,NISSAN,5,2021,12
Clark,NISSAN,6,2011,47
Clark,NISSAN,6,2012,64
Clark,NISSAN,6,2013,89
Clark,NISSAN,6,2014,42
Clark,NISSAN,6,2015,54
Clark,NISSAN,6,2016,24
Clark,NISSAN,6,2017,25
Clark,NISSAN,6,2018,34
Clark,NISSAN,6,2019,12
Clark,NISSAN,7,2011,64
Clark,NISSAN,7,2012,55
Clark,NISSAN,7,2013,113
Clark,NISSAN,7,2014,40
Clark,NISSAN,7,2015,41
Clark,NISSAN,7,2016,17
Clark,NISSAN,7,2017,7
Clark,NISSAN,7,2018,18
Clark,NISSAN,7,2019,15
Clark,NISSAN,7,2020,2
Clark,NISSAN,8,2011,54
Clark,NISSAN,8,2012,56
Clark,NISSAN,8,2013,139
Clark,NISSAN,8,2014,34
Clark,NISSAN,8,2015,87
Clark,NISSAN,8,2016,40
Clark,NISSAN,8,2017,34
Clark,NISSAN,8,2018,21
Clark,NISSAN,8,2019,13
Clark,NISSAN,8,2020,2
Clark,NISSAN,9,2011,45
Clark,NISSAN,9,2012,40
Clark,NISSAN,9,2013,145
Clark,NISSAN,9,2014,22
Clark,NISSAN,9,2015,122
Clark,NISSAN,9,2016,36
Clark,NISSAN,9,2017,35
Clark,NISSAN,9,2018,8
Clark,NISSAN,9,2019,20
Clark,NISSAN,9,2020,4
Clark,NISSAN,10,2011,39
Clark,NISSAN,10,2012,50
Clark,NISSAN,10,2013,153
Clark,NISSAN,10,2014,17
Clark,NISSAN,10,2015,118
Clark,NISSAN,10,2016,70
Clark,NISSAN,10,2017,9
Clark,NISSAN,10,2018,11
Clark,NISSAN,10,2019,9
Clark,NISSAN,10,2020,8
Clark,NISSAN,11,2011,29
Clark,NISSAN,11,2012,49
Clark,NISSAN,11,2013,94
Clark,NISSAN,11,2014,27
Clark,NISSAN,11,2015,67
Clark,NISSAN,11,2016,28
Clark,NISSAN,11,2017,6
Clark,NISSAN,11,2018,22
Clark,NISSAN,11,2019,2
Clark,NISSAN,11,2020,10
Clark,NISSAN,12,2011,32
Clark,NISSAN,12,2012,52
Clark,NISSAN,12,2013,144
Clark,NISSAN,12,2014,18
Clark,NISSAN,12,2015,94
Clark,NISSAN,12,2016,40
Clark,NISSAN,12,2017,7
Clark,NISSAN,12,2018,12
Clark,NISSAN,12,2019,23
Clark,NISSAN,12,2020,16
Clark,POLESTAR,1,2021,2
Clark,PORSCHE,1,2016,4
Clark,PORSCHE,1,2017,1
Clark,PORSCHE,1,2018,2
Clark,PORSCHE,1,2019,2
Clark,PORSCHE,1,2020,4
Clark,PORSCHE,2,2014,2
Clark,PORSCHE,2,2018,2
Clark,PORSCHE,2,2020,3
Clark,PORSCHE,3,2014,2
Clark,PORSCHE,3,2018,1
Clark,PORSCHE,4,2017,1
Clark,PORSCHE,4,2021,2
Clark,PORSCHE,5,2014,2
Clark,PORSCHE,5,2015,4
Clark,PORSCHE,5,2017,4
Clark,PORSCHE,5,2018,2
Clark,PORSCHE,5,2020,1
Clark,PORSCHE,6,2015,3
Clark,PORSCHE,6,2020,2
Clark,PORSCHE,7,2015,3
Clark,PORSCHE,7,2020,2
Clark,PORSCHE,8,2015,4
Clark,PORSCHE,8,2017,4
Clark,PORSCHE,8,2018,2
Clark,PORSCHE,9,2015,1
Clark,PORSCHE,9,2016,4
Clark,PORSCHE,9,2017,2
Clark,PORSCHE,9,2018,5
Clark,PORSCHE,9,2019,3
Clark,PORSCHE,9,2020,2
Clark,PORSCHE,10,2016,7
Clark,PORSCHE,10,2017,3
Clark,PORSCHE,10,2020,4
Clark,PORSCHE,11,2015,2
Clark,PORSCHE,11,2016,4
Clark,PORSCHE,11,2017,3
Clark,PORSCHE,12,2015,2
Clark,PORSCHE,12,2016,1
Clark,PORSCHE,12,2018,1
Clark,PORSCHE,12,2019,1
Clark,PORSCHE,12,2020,4
Clark,SMART,1,2014,8
Clark,SMART,1,2015,5
Clark,SMART,1,2017,4
Clark,SMART,2,2014,3
Clark,SMART,2,2015,2
Clark,SMART,3,2013,2
Clark,SMART,3,2014,14
Clark,SMART,3,2015,3
Clark,SMART,4,2013,2
Clark,SMART,4,2014,7
Clark,SMART,4,2015,7
Clark,SMART,4,2016,3
Clark,SMART,4,2018,3
Clark,SMART,5,2013,6
Clark,SMART,5,2014,2
Clark,SMART,5,2015,5
Clark,SMART,5,2016,1
Clark,SMART,5,2018,3
Clark,SMART,6,2013,3
Clark,SMART,6,2014,6
Clark,SMART,6,2015,3
Clark,SMART,6,2018,4
Clark,SMART,7,2013,1
Clark,SMART,7,2014,12
Clark,SMART,7,2015,2
Clark,SMART,7,2016,3
Clark,SMART,7,2018,1
Clark,SMART,8,2013,2
Clark,SMART,8,2014,23
Clark,SMART,8,2015,6
Clark,SMART,8,2017,4
Clark,SMART,8,2018,3
Clark,SMART,9,2014,7
Clark,SMART,9,2015,13
Clark,SMART,9,2017,6
Clark,SMART,10,2013,5
Clark,SMART,10,2014,7
Clark,SMART,10,2015,4
Clark,SMART,10,2016,2
Clark,SMART,10,2017,4
Clark,SMART,11,2014,3
Clark,SMART,11,2015,2
Clark,SMART,12,2013,2
Clark,SMART,12,2014,6
Clark,SMART,12,2015,6
Clark,SMART,12,2017,8
Clark,SUBARU,2,2019,3
Clark,SUBARU,8,2019,3
Clark,TESLA,1,2010,1
Clark,TESLA,1,2012,8
Clark,TESLA,1,2013,33
Clark,TESLA,1,2014,30
Clark,TESLA,1,2015,39
Clark,TESLA,1,2016,92
Clark,TESLA,1,2017,58
Clark,TESLA,1,2018,182
Clark,TESLA,1,2019,26
Clark,TESLA,1,2020,162
Clark,TESLA,1,2021,138
Clark,TESLA,2,2010,1
Clark,TESLA,2,2012,4
Clark,TESLA,2,2013,18
Clark,TESLA,2,2014,33
Clark,TESLA,2,2015,30
Clark,TESLA,2,2016,56
Clark,TESLA,2,2017,37
Clark,TESLA,2,2018,108
Clark,TESLA,2,2019,29
Clark,TESLA,2,2020,30
Clark,TESLA,2,2021,48
Clark,TESLA,3,2010,3
Clark,TESLA,3,2012,3
Clark,TESLA,3,2013,42
Clark,TESLA,3,2014,10
Clark,TESLA,3,2015,56
Clark,TESLA,3,2016,23
Clark,TESLA,3,2017,39
Clark,TESLA,3,2018,102
Clark,TESLA,3,2019,73
Clark,TESLA,3,2020,56
Clark,TESLA,3,2021,60
Clark,TESLA,4,2012,2
Clark,TESLA,4,2013,42
Clark,TESLA,4,2014,19
Clark,TESLA,4,2015,63
Clark,TESLA,4,2016,31
Clark,TESLA,4,2017,43
Clark,TESLA,4,2018,111
Clark,TESLA,4,2019,92
Clark,TESLA,4,2020,49
Clark,TESLA,4,2021,129
Clark,TESLA,5,2012,4
Clark,TESLA,5,2013,30
Clark,TESLA,5,2014,32
Clark,TESLA,5,2015,66
Clark,TESLA,5,2016,43
Clark,TESLA,5,2017,31
Clark,TESLA,5,2018,74
Clark,TESLA,5,2019,123
Clark,TESLA,5,2020,29
Clark,TESLA,5,2021,60
Clark,TESLA,6,2010,1
Clark,TESLA,6,2013,20
Clark,TESLA,6,2014,16
Clark,TESLA,6,2015,52
Clark,TESLA,6,2016,41
Clark,TESLA,6,2017,37
Clark,TESLA,6,2018,88
Clark,TESLA,6,2019,96
Clark,TESLA,6,2020,16
Clark,TESLA,7,2010,7
Clark,TESLA,7,2013,37
Clark,TESLA,7,2014,12
Clark,TESLA,7,2015,32
Clark,TESLA,7,2016,20
Clark,TESLA,7,2017,31
Clark,TESLA,7,2018,85
